# One line per commit, oldest first, tab separated:
#   unix time, commit, compile peak footprint, compile instructions,
#   run peak footprint, run instructions
#
# Compile is this commit's compiler checking this commit's json library.
# Run is the seven example programs, the only kanso spanning the whole
# history. Instructions retired and peak footprint come from the kernel,
# so a busy machine changes neither.
#
# Measured by scripts/backfill_history.kso, one build per commit. Checked
# in because recovering it costs an hour of builds.
1784053943	cf6406eaa9b4120cd8e71dc5358f8b189dd33bdd	2064696	28697812	1261880	157391148
1784054532	ab44c078bd70df8938a05e4ae5a24c293b3d5519	2113848	28673022	1229112	126387140
1784054847	ecc7a7efde8c251a132d5fa0bd0b5cd4651e5722	2081080	27702270	1245496	125546743
1784063962	3818b85214ffd9c745bbab0e79c08c4ac4e362dd	2163000	27859271	1261880	125667145
1784064682	08618d2672d0bd5ba202183a6f4a6ef5129077f3	2097464	27717665	1261880	125598639
1784066669	66c9fb61e9d2cf2a3e0238d7d268d301bc29ffaa	2113848	28727572	1229112	156910244
1784067236	8bbcdab6093973d57110d45591ed4407d87f528e	2113848	28813562	1229112	126372699
1784067511	7a61f30a4108e03b7737530833f5ddc0ca729ab8	2048312	27689076	1245496	125390773
1784067995	8b0bb837c13330fb39a9be50f5cc619d07263af0	2130232	27692092	1245496	125529678
1784069283	06049d3b593050e6230c3fad4a8d255aece91802	2113848	28889948	1245496	157653003
1784076016	15a8119f9d5567745c76382d7c8a4a833894231b	2064696	28904215	1261880	157730790
1784094257	e504acdf7bd7d09752224ad4ada6f57588049860	2048312	28876283	1229112	126476656
1784094607	0f8e3f2c6f695d96ba8262eaf4e2c46fb42f30ab	2048312	28824552	1278264	157755080
1784095877	5eaf19afa8f9bc6fc44e1e42d0a1a0d4f8b91b2f	2113848	28755065	1278264	126758652
1784095987	c303f01bd697006089de0c4c8771f792b5031bb2	2146616	27758339	1261880	125816780
1784096477	cfa639405035e31dffe30763c16d6719786ab6f9	2130232	28928979	1229112	126635122
1784097390	772461ae9aeb82ac84951c72bbfe4e283779e363	1982776	28771770	1245496	126788025
1784155441	e779d578a57ee63e6cbd9161c355f9590ae96b53	2015544	29163463	1245496	130751330
1784160156	1b50c495405ea98a9245eec1868ef71a87373e13	2081080	29109999	1261880	126782678
1784162689	b20e9a73828f1b55ada8a93def05c0d800bafee9	2081080	28148958	1311032	126008538
1784170695	b7d35d5c581a558e1276e02aa8d30e3d0a7015ed	2097464	29326794	1278264	126819570
1784170988	e39a2190d18ec03dc61c95ee1ee317be5f041f4a	2097464	28294053	1278264	125771920
1784175800	a8b86fc6760e9198ef0ec7092061e9ce4b4e4093	2163000	28485294	1245496	125949476
1784175915	1c8cd4a414e8540d9b43b908d21209049c20ca02	2081080	28312219	1245496	125805092
1784330132	022bf4503cb701f0f998d5da96ddc772626f0913	2081080	30257982	1311032	159027482
1784330228	f703a22eefa7f0ace890137ca5f14daebcb045b1	2081080	28239330	1245496	126249673
1784331173	bf30609d20e1ab501995c465b02d7c3908044a9c	2097464	28234090	1278264	126240056
1784430139	daa8b6c5c492485c3d3d3036ddbaf2d67302fa5a	2097464	29294924	1261880	127252971
1784430534	53d665fefede9e2177014e61c85310ea6757ce7a	2195768	28272910	1311032	126302988
1784432416	c502b9efc155112706df05255134c4ef34241de1	2015544	29268587	1311032	158136320
1784432477	2e3f5b569d1b1544c74ab9c8856b74c5ca9ea084	2031928	28077450	1261880	126436252
1784433614	0dcdb8a083654497a2d9de686819adcc5e7819e8	2146616	29271656	1311032	157991416
1784434849	59f3c115a5f9b41e39d523a45aed68740c64e426	2048312	29170443	1327416	158118261
1784434927	be42490e3b6c4286eba98ae2f2a0a61f0e1dee6f	2048312	29242671	1261880	127148342
1784436497	41016fd0961049cc2791f01b11c35c6012e110df	2048312	28100987	1261880	126266860
1784437553	a38bef6ab9d817249edba98ef1da9789f943a2f4	2081080	29089759	1294648	127245232
1784438265	f0cd1d1d5b8ba07c29599632abdc22423ef2ff4f	2113848	29116109	1261880	127299637
1784439420	18f239503e80b0b757951df975e5b903c6992dc3	2048312	28099089	1278264	126297949
1784440396	f69148a365b47211eb131489266094e848d51994	2048312	28117188	1311032	126240703
1784482557	dbd8fcd3532421a457407c32dd4324f6726842cf	2113848	28205872	1261880	126131284
1784482956	f06be5c4b8c0a5af76c05a4faf680fca563ea3f8	2064696	28125849	1311032	126492160
1784483179	e88c0357947e9548f8caab468ccff2813671a84a	2130232	28167462	1261880	126248198
1784483580	0294c70a614bd94ce962934b74a7c918a4632e4a	2031928	30380819	1261880	133664070
1784484334	d1e925623d77d06cc656ba10aa2f23755818086d	2015544	30161240	1327416	133760389
1784484393	d383b36afb4d0bc2ba8d6148cb95ca2246c1fae0	2130232	29285342	1311032	134249846
1784485241	2075b6476d6e1d57151036493a982a482355316c	2113848	29221728	1311032	132812273
1784485975	a92130fd6588500b29873416484bee24544e6093	2031928	29138191	1261880	132607811
1784486432	0546790081b4f46a2ab76267c6707f79a17090d5	2031928	29409545	1311032	132751241
1784486583	1b42f339a6de535e07f0d0a0bcdd68fc0b99291a	2130232	29388668	1294648	132782556
1784486695	556397ac332a95d8e7a490085bf334929d63cc73	2146616	29357675	1311032	132771048
1784487162	a49552fd77fd1e9e4f7944ae881e314cdf088e6f	2015544	30070493	1278264	133744848
1784487353	ec3a3de83d78fd590fee8dbab5880cf9b55e0f5b	2130232	29221771	1278264	132935353
